"","POLY_ID","MEDHVAL","PCTBACHMOR","MEDHHINC","PCTVACANT","PCTSINGLES","cluster"
"1047",1047,109300,24.0236,53083,1.8421,9.6053,2
"1048",1048,112900,21.5314,44583,3.6158,14.4633,2
"1049",1049,103000,31.0705,46914,5.3571,9.7222,2
"1050",1050,95900,38.9728,51250,0,11.6456,2
"1051",1051,127600,63.6771,38269,2.0608,11.0893,2
"1052",1052,122200,49.3129,41293,2.6568,20.2214,2
"1053",1053,113300,34.1301,58393,5.5188,47.2406,2
"1054",1054,129800,26.7016,81547,0,95,2
"1055",1055,143300,35.9351,47404,5.9474,41.9087,2
"1056",1056,123500,28.6533,50714,0,52.9703,2
"1057",1057,118600,42.1053,46750,4.2471,18.5328,2
"1058",1058,156100,42.976,70000,1.4679,66.789,2
"1059",1059,1000001,28.3019,200001,0,47.619,2
"1060",1060,70000,31.0078,37438,0,19.0476,2
"1061",1061,393100,67.8862,87500,2.4,85.6,2
"1062",1062,471400,67.9487,84543,0,83.5443,2
"1063",1063,350000,48.0278,119036,6.4516,89.2473,2
"1064",1064,147100,52.1989,53472,2.2581,8.0645,2
"1065",1065,225000,74.6929,80794,4.065,39.0244,2
"1066",1066,222600,75.3191,75790,2.6578,28.9037,2
"1067",1067,231300,70.0935,51641,4.1667,22.4638,2
"1068",1068,843800,91.8919,200001,5.7851,82.6446,2
"1069",1069,395800,74.5042,49625,4.6414,40.5063,2
"1070",1070,145400,67.0121,72143,5.4348,26.9022,2
"1071",1071,295200,73.3333,122786,4.0462,49.1329,2
"1072",1072,131000,61.6034,62143,5.2023,16.474,2
"1073",1073,94500,58.7264,38750,2.9586,7.6923,2
"1074",1074,87600,46.2633,42625,11.413,19.5652,2
"1075",1075,112800,56.6449,48636,8.0692,7.781,2
"1076",1076,111200,57.3171,55000,1.7699,15.9292,2
"1077",1077,142900,66.6667,60625,1.4634,11.2195,2
"1078",1078,390900,92.3611,158071,0,100,2
"1079",1079,160800,89.7727,102075,0,31.7568,2
"1080",1080,379400,73.6508,142973,2.9586,81.0651,2
"1081",1081,110400,55.5556,50556,6.7797,27.1186,2
"1082",1082,153000,75.813,52045,5.0296,17.1598,2
"1083",1083,134000,39.2297,52500,8.2888,21.6578,2
"1084",1084,295800,79.4953,92500,0,67.1362,2
"1085",1085,158800,91.9565,101533,2.9167,26.25,2
"1086",1086,83300,23.9774,49750,23.7975,7.0886,1
"1087",1087,121000,41.9355,37333,0,35.3846,2
"1088",1088,75000,35.7367,60375,7.8049,24.878,2
"1089",1089,78600,29.0441,47931,10.6952,18.7166,2
"1090",1090,76900,43.3071,44583,6.2338,4.5455,2
"1091",1091,138300,48.3787,30996,6.1082,13.089,2
"1092",1092,152500,38.1215,59712,6.1224,42.8571,2
"1093",1093,51800,17.8268,29279,18.5567,13.9175,1
"1094",1094,116000,42.9766,40833,10.7692,15.6044,2
"1095",1095,77600,33.2737,32037,6.8075,13.1455,1
"1096",1096,121000,23.1667,22059,8.2051,10.7692,1
"1097",1097,67800,22.7322,30909,7.5439,1.2281,1
"1098",1098,81900,24.6787,15026,2.9167,0,1
"1099",1099,88400,31.8801,29250,17.5182,3.2847,1
"1100",1100,76500,44.0273,31389,12.3762,8.4158,1
"1101",1101,34600,2.1341,13426,12.0915,6.2092,1
"1102",1102,54800,14.936,25761,17,5.6,1
"1103",1103,86400,51.0086,32336,8.0819,1.8319,2
"1104",1104,38900,8.4249,23594,10.625,21.25,1
"1105",1105,93800,20.9459,9609,10.8943,0,1
"1106",1106,81100,27.685,34297,14.7651,16.7785,1
"1107",1107,47100,4.6512,31583,2.9268,4.878,1
"1108",1108,38800,10.3865,38438,14.7465,1.8433,1
"1109",1109,60700,16.3146,34511,15.2659,3.6021,1
"1110",1110,78300,9.727,9388,13.7987,6.3312,1
"1111",1111,60800,16.2963,21371,20.4846,12.5551,1
"1112",1112,86900,17.8832,32500,7.482,6.1871,1
"1113",1113,49900,18.9189,30833,13.7931,10.0985,1
"1114",1114,64900,16.7742,27917,19.5195,2.1021,1
"1115",1115,59400,8.3658,25882,14.7651,6.7114,1
"1116",1116,44800,10.6599,30903,21.1082,2.1108,1
"1117",1117,51200,8.7108,33846,5.3691,2.0134,1
"1118",1118,50700,16.3717,27188,16.8766,12.8463,1
"1119",1119,32500,7.1749,18929,17.3684,10,1
"1120",1120,69000,0,40417,0,10,1
"1121",1121,39600,6.9164,16364,6.81,0,1
"1122",1122,46500,13.3641,21630,15.2047,9.9415,1
"1123",1123,22100,0.9554,25213,19.457,5.6561,1
"1124",1124,40000,12.0968,30917,15.5844,13.6364,1
"1125",1125,40800,25.656,29464,18.4549,8.5837,1
"1126",1126,50400,14.2857,19625,16.7683,12.8049,1
"1127",1127,40900,2.7586,18500,11.9835,10.7438,1
"1128",1128,42400,11.8261,21875,14.011,16.7582,1
"1129",1129,43600,18.7123,21786,19.3853,10.8747,1
"1130",1130,34100,5.7692,22768,26.0223,7.4349,1
"1131",1131,50800,6.5789,15353,13.1349,8.4063,1
"1132",1132,51800,19.186,26250,21.5339,8.5546,1
"1133",1133,26400,8.365,20515,17.4528,2.8302,1
"1134",1134,76300,63.5417,101053,0,11.9403,2
"1135",1135,49500,28.3531,36750,20.7692,7.4359,1
"1136",1136,31800,0,25114,28.0851,11.9149,1
"1137",1137,62000,22.6488,29583,5.7325,17.8344,1
"1138",1138,42500,5.4585,31375,15.7343,4.5455,1
"1139",1139,37900,3.7801,38047,16,3.5,1
"1140",1140,38000,8.4354,23628,12.1535,10.4478,1
"1141",1141,32600,8.4071,27188,18.5185,6.4815,1
"1142",1142,39800,11.4014,28375,9.0323,0,1
"1143",1143,63900,5.3465,33482,6.3973,2.3569,1
"1144",1144,92500,5.2133,21382,0,0,1
"1145",1145,83700,14.6868,38571,10.4396,29.6703,1
"1146",1146,102200,33.0508,59167,3.0568,2.1834,2
"1147",1147,97400,19.9475,45208,4.4944,10.1124,1
"1148",1148,57600,14.1085,36518,12.449,6.9388,1
"1149",1149,50700,13.1579,25050,14.25,16,1
"1150",1150,51800,16.1148,12422,19.6923,7.6923,1
"1151",1151,44900,12.0579,31806,17.7778,8.2222,1
"1152",1152,59200,7.2464,24914,12.4113,0,1
"1153",1153,71300,27.1777,40714,2.5641,4.1026,1
"1154",1154,54400,17.7189,36613,2.0548,3.4247,1
"1155",1155,64100,13.5697,31135,3.055,3.666,1
"1156",1156,46000,4.0816,24063,18.9744,0,1
"1157",1157,57800,14.0216,28060,6.9388,5.102,1
"1158",1158,46700,18.3971,36685,14.2857,8.3744,1
"1159",1159,48500,9.073,31250,16.2921,10.3933,1
"1160",1160,62900,15.7324,43438,9.396,9.0604,1
"1161",1161,51000,7.0686,27679,8.547,19.0883,1
"1162",1162,98300,28.9855,59821,0.7663,10.3448,2
"1163",1163,83100,18.315,26216,6.1321,8.6478,1
"1164",1164,72900,29.7784,35592,4.7904,4.7904,1
"1165",1165,110200,51.6432,58750,7.1895,34.6405,2
"1166",1166,117000,57.7528,61750,2.6316,7.8947,2
"1167",1167,100200,29.5943,56923,3.2787,12.2951,2
"1168",1168,151900,46.3557,63571,0,56.8182,2
"1169",1169,96000,42.2998,48750,3.1949,19.1693,2
"1170",1170,97200,29.4756,51146,9.3294,17.2012,2
"1171",1171,114200,37.9507,40273,7.1875,12.5,2
"1172",1172,141500,52.9781,75798,0,12.3636,2
"1173",1173,120300,57.9114,48438,8.0229,6.0172,2
"1174",1174,123600,62.9787,51719,2.6966,21.7978,2
"1175",1175,263600,70.5314,97653,3.3058,65.2893,2
"1176",1176,165400,46.7908,42045,12.2083,4.9372,2
"1177",1177,135400,67.0473,56667,4.1763,10.4408,2
"1178",1178,129700,63.0108,61375,4.1791,5.6716,2
"1179",1179,83600,22.6636,38063,2.3256,7.5134,1
"1180",1180,103400,42.1951,50774,0.8734,31.441,2
"1181",1181,64700,27.1012,32917,0,4.5213,1
"1182",1182,73100,12.0075,37574,2.4055,3.0928,1
"1183",1183,75400,14.7157,59583,0,5.3254,1
"1184",1184,74100,11.041,50573,1.8919,0,1
"1185",1185,70400,19.5161,51923,4.3597,2.1798,1
"1186",1186,86700,9.9119,26058,12.0104,2.8721,1
"1187",1187,75600,13.8996,47500,2.5,15,1
"1188",1188,69400,19.0259,44375,3.7736,1.6173,1
"1189",1189,75600,21.6125,43393,4.6346,6.0606,1
"1190",1190,99100,24.7191,51522,1.8405,66.8712,2
"1191",1191,97300,27.7174,39955,4.5283,35.0943,2
"1192",1192,98300,28.4536,45250,3.4921,15.2381,2
"1193",1193,99800,22.2558,36285,3.3639,11.9266,1
"1194",1194,105400,26.3043,48438,2.6549,27.8761,2
"1195",1195,68600,14.8796,47857,0,2.0408,1
"1196",1196,67300,10.4762,42167,3.8265,7.6531,1
"1197",1197,71200,19.6407,42396,4.4444,2.4074,1
"1198",1198,93900,20.3354,44028,0,3.2491,1
"1199",1199,93900,25.9169,42297,4.5267,10.2881,1
"1200",1200,127400,25.1462,61786,2.2989,87.3563,2
"1201",1201,68000,11.5959,44779,5.045,2.7027,1
"1202",1202,73400,12.2734,45256,0,6.2331,1
"1203",1203,68600,14.1353,58125,10,6.5789,1
"1204",1204,69000,7.7228,37460,0,3.0864,1
"1205",1205,66800,11.0763,42862,2.3766,0,1
"1206",1206,64600,8.039,31375,7.6642,4.1971,1
"1207",1207,66100,25.5605,32222,0,19.788,1
"1208",1208,63700,7.1983,39034,8.2278,3.1646,1
"1209",1209,68800,7.6159,38693,0,5.3459,1
"1210",1210,61100,12.1673,47813,7.3016,3.8095,1
"1211",1211,61200,11.6438,46250,4.3307,5.5118,1
"1212",1212,92600,28.9552,38816,0,5.8824,1
"1213",1213,96100,25.1462,48169,3.7209,9.3023,2
"1214",1214,70100,3.132,57992,4.6429,7.1429,1
"1215",1215,62800,7.5314,27813,6.9767,2.6163,1
"1216",1216,67100,10.5744,43808,3.7313,0,1
"1217",1217,61200,8.1633,29464,14.0845,0,1
"1218",1218,60600,8.1633,37614,0,8.9136,1
"1219",1219,60100,7.362,32083,11.2211,1.9802,1
"1220",1220,39500,6.5268,30756,12.0635,8.254,1
"1221",1221,48300,5.9242,40417,0,6.5574,1
"1222",1222,55500,5.0086,34708,7.6316,3.6842,1
"1223",1223,49400,14.8148,31719,4.7619,0,1
"1224",1224,61000,4.927,36058,6.4417,1.8405,1
"1225",1225,63500,6.3943,41063,9.6346,6.3123,1
"1226",1226,60600,3.0965,28947,7.2674,0,1
"1227",1227,49600,10.917,38092,0,0,1
"1228",1228,70400,9.6124,51898,7.8947,3.11,1
"1229",1229,66200,6.3472,31823,0,0,1
"1230",1230,66800,13.2,45333,3.6913,11.0738,1
"1231",1231,51600,7.7599,38438,6.4024,7.9268,1
"1232",1232,56800,6.1329,34000,2.8818,0,1
"1233",1233,57600,13.2773,36897,9.2308,2.7692,1
"1234",1234,42800,15.6863,27250,0,9.6154,1
"1235",1235,42500,9.4017,31667,0,1.8987,1
"1236",1236,61100,4.3328,33421,9.3333,5.0667,1
"1237",1237,56500,3.299,31641,10.2564,0,1
"1238",1238,57600,8.0692,33833,9.9846,3.8402,1
"1239",1239,72600,13.5565,27461,10.6809,4.8064,1
"1240",1240,68300,19.2748,29265,8.2353,8.9412,1
"1241",1241,95300,29.7952,35078,9.4801,14.9847,1
"1242",1242,95000,31.0345,52083,13.5,34.5,2
"1243",1243,65200,8.9744,26667,13.3705,4.7354,1
"1244",1244,97900,22.8043,46250,9.1912,31.6176,2
"1245",1245,123600,27.193,47946,6.5089,33.1361,2
"1246",1246,138900,55.0265,57727,0,74.2515,2
"1247",1247,109500,26.6788,39306,4.797,43.9114,2
"1248",1248,116100,31.0897,34100,4.8017,15.2401,2
"1249",1249,133600,30.3855,54583,5.7143,62.381,2
"1250",1250,132000,13.4503,31705,4.7393,45.4976,2
"1251",1251,62400,16.1111,38650,4.1176,7.6471,1
"1252",1252,69200,19.9153,34125,4.1667,11.7424,1
"1253",1253,76600,23.7762,56442,0,4.6358,2
"1254",1254,77100,22.8721,45417,4.3981,3.7809,1
"1255",1255,48800,7.7922,36042,8.6735,0,1
"1256",1256,75400,17.313,36283,5.0808,3.2333,1
"1257",1257,64100,19.1348,24609,5.625,12.5,1
"1258",1258,57400,7.1207,45481,0,21.3873,1
"1259",1259,54300,10.8291,25517,12.381,4.0476,1
"1260",1260,52100,9.5912,35000,0,5.1948,1
"1261",1261,46000,6.2731,27731,2.4523,5.9946,1
"1262",1262,59100,4.3353,28036,6.0291,1.8711,1
"1263",1263,51100,5.7953,34128,10.0379,7.0076,1
"1264",1264,50300,17.3193,37500,7.1429,3.6797,1
"1265",1265,50900,8.4507,27614,8.3205,6.7797,1
"1266",1266,57900,10.7639,42083,0,21.5909,1
"1267",1267,50700,8.6059,33250,9.0164,15.3005,1
"1268",1268,52800,35.1525,29943,0,11.2903,1
"1269",1269,54500,6.2687,30744,15.4195,17.6871,1
"1270",1270,53000,12.1245,35714,8.5487,10.7356,1
"1271",1271,65700,16.1547,41859,4.6125,0,1
"1272",1272,55900,12.5161,25272,6.8966,3.854,1
"1273",1273,55000,10.6299,32273,10.3659,8.8415,1
"1274",1274,52200,7.4883,34375,6.2112,3.4161,1
"1275",1275,58700,11.8644,31630,8.1772,9.029,1
"1276",1276,54900,4.4743,29821,9.0226,1.8797,1
"1277",1277,55000,6.2201,28646,25.6311,7.1845,1
"1278",1278,62500,7.9696,34188,10.8959,8.9588,1
"1279",1279,65200,6.901,9472,0,1.5203,1
"1280",1280,49000,17.5806,38199,7.398,7.6531,1
"1281",1281,41600,11.2847,37632,9.7923,10.3858,1
"1282",1282,37200,5.9701,32361,9.4545,0,1
"1283",1283,37600,11.7096,15833,10.0671,6.0403,1
"1284",1284,51800,4.5714,24167,12.8527,9.0909,1
"1285",1285,55800,9.0121,31781,16.9903,3.6408,1
"1286",1286,53400,3.75,20536,13.7821,0,1
"1287",1287,48700,4.918,10197,5.7592,5.4974,1
"1288",1288,59200,3.4188,35357,9.058,7.971,1
"1289",1289,57600,8.4125,33143,7.3113,4.4811,1
"1290",1290,64000,15.0628,22181,12.1094,6.25,1
"1291",1291,61800,3.3537,26823,6.7308,0,1
"1292",1292,46600,5.0877,31108,9.8266,11.8497,1
"1293",1293,55600,8.7619,26371,15.0134,5.3619,1
"1294",1294,61200,9.5823,25224,5.2006,1.9316,1
"1295",1295,43900,9.1503,28182,0,0,1
"1296",1296,34900,0.7707,28929,12.6615,3.6176,1
"1297",1297,39000,7.3099,28583,3.8961,11.6883,1
"1298",1298,42700,4.7368,25263,6.6838,12.8535,1
"1299",1299,34200,2.3529,20250,23.1771,9.8958,1
"1300",1300,41700,0,31705,7.8358,7.0896,1
"1301",1301,44200,8.8889,35156,8.2569,2.2936,1
"1302",1302,37600,2.439,31750,9,4,1
"1303",1303,31900,6.7335,24432,7.7449,1.8223,1
"1304",1304,21400,9.8726,18229,10.4396,15.9341,1
"1305",1305,39900,5.4,27031,5.3333,2.4,1
"1306",1306,57400,10.7635,45104,6.4877,10.2908,1
"1307",1307,38500,4.3373,31458,19.917,0,1
"1308",1308,38900,6.6079,33100,19.5467,7.6487,1
"1309",1309,41600,0,30556,12.6087,18.6957,1
"1310",1310,54800,13.2791,39167,0,5.0251,1
"1311",1311,49200,6.3877,40326,8.8372,0,1
"1312",1312,43500,12.2029,32679,6.4039,5.4187,1
"1313",1313,53900,19.6078,28352,10.9649,8.3333,1
"1314",1314,58500,6.2171,26250,56.6766,2.819,1
"1315",1315,57300,17.4658,47891,0,20.3883,1
"1316",1316,56300,12.1359,24722,25.8621,9.4828,1
"1317",1317,48900,15.864,24788,8.0169,0,1
"1318",1318,54900,10.0437,30216,4.4983,13.4948,1
"1319",1319,38500,10.6729,40250,6.9343,6.2044,1
"1320",1320,41300,4.5455,9922,12.6437,9.7701,1
"1321",1321,33100,1.2937,25347,8.7475,1.7893,1
"1322",1322,43600,7.1667,30139,24.3176,2.2333,1
"1323",1323,46800,3.2986,23750,12.8146,1.8307,1
"1324",1324,51000,5.3726,16140,22.8381,2.8825,1
"1325",1325,46400,12.5604,35208,24.2424,0,1
"1326",1326,48000,4.4077,26850,7.9007,3.6117,1
"1327",1327,46500,3.4951,31071,5.8104,9.4801,1
"1328",1328,38700,3.4833,32946,13.2251,4.8724,1
"1329",1329,45000,0,14792,56.5217,0,1
"1330",1330,35800,0,27656,19.8529,18.3824,1
"1331",1331,25900,0,17188,5.6452,5.6452,1
"1332",1332,45300,9.1266,34076,7.4766,13.7072,1
"1333",1333,42900,0,34018,22.7848,8.0169,1
"1334",1334,53100,9.4059,21286,5.1724,16.3793,1
"1335",1335,49500,6.3776,36364,10.4167,12.9167,1
"1336",1336,39200,8.9253,37778,10.9756,4.2683,1
"1337",1337,45800,7.0492,21121,11.809,12.5628,1
"1338",1338,45100,9.7561,23833,10.5051,9.899,1
"1339",1339,41200,5.4,28795,8.6154,20.3077,1
"1340",1340,41400,7.5472,29955,7.4074,6.6667,1
"1341",1341,50700,1.5823,27760,5.9361,11.8721,1
"1342",1342,27300,10.3659,17054,6.5574,15.5738,1
"1343",1343,46900,10.4972,25682,11.9048,11.9048,1
"1344",1344,33400,2.7344,16000,6.5574,13.1148,1
"1345",1345,40700,8.805,29500,6.1453,13.4078,1
"1346",1346,38100,4.1045,22604,10.219,14.5985,1
"1347",1347,40400,6.3966,31875,5.9055,7.874,1
"1348",1348,36500,0,18618,10.4396,10.989,1
"1349",1349,30000,6.3872,20163,13.8462,16.6667,1
"1350",1350,46100,5.3125,17321,3.9409,28.0788,1
"1351",1351,46700,7.7228,27826,13.961,4.2208,1
"1352",1352,41600,21.4679,24476,9.375,3.9063,1
"1353",1353,42200,6.8627,23594,6.6414,6.0721,1
"1354",1354,41100,0,26393,7.2438,11.4841,1
"1355",1355,44600,4.7904,28250,8.4239,7.337,1
"1356",1356,45100,7.9295,29698,4.6025,4.1841,1
"1357",1357,39400,2.7397,29464,6.0311,2.7237,1
"1358",1358,43800,4.2614,24130,9.324,12.3543,1
"1359",1359,44000,10.3896,20139,13.3621,6.4655,1
"1360",1360,62400,4.9628,28906,6.6964,14.2857,1
"1361",1361,57800,16.2011,36544,2.4064,1.8717,1
"1362",1362,59800,8.6735,45481,0,11.7949,1
"1363",1363,64400,10.1053,42250,3.6,0,1
"1364",1364,43700,3.609,21979,15.9574,10,1
"1365",1365,61100,2.2923,37596,3.1674,0,1
"1366",1366,56100,16.4384,33750,4,14,1
"1367",1367,51800,8.2803,34226,8.3682,17.9916,1
"1368",1368,55600,13,34423,11.3537,3.4934,1
"1369",1369,58700,7.0529,41316,3.1963,5.4795,1
"1370",1370,46900,8.1535,40741,5.1282,14.9573,1
"1371",1371,52000,13.3721,37125,9.0278,9.375,1
"1372",1372,60900,5.8462,18125,15.4074,12.8889,1
"1373",1373,49900,7.7315,28824,8.9474,9.4737,1
"1374",1374,78700,13.1749,43194,6.4516,3.9427,1
"1375",1375,94100,12.3596,73438,0,9.4118,2
"1376",1376,54200,8.3507,34167,6.4815,1.3889,1
"1377",1377,40200,9.3541,22813,14.5329,18.3391,1
"1378",1378,41000,19.0476,29583,10,3.8889,1
"1379",1379,40200,8.577,17321,24.94,21.1031,1
"1380",1380,32300,5.364,15500,18.7215,13.242,1
"1381",1381,36600,13.8298,12375,7.6923,20.7692,1
"1382",1382,36800,5.7143,20370,18.0272,13.2653,1
"1383",1383,37400,8.5911,19688,17.7419,19.3548,1
"1384",1384,27300,1.0753,25455,7.6677,3.1949,1
"1385",1385,47700,4.507,16528,17.3913,19.1304,1
"1386",1386,22400,2.1739,22161,18.4615,7.6923,1
"1387",1387,58600,8.3851,28144,9.6535,9.1584,1
"1388",1388,75000,15.7895,24118,7.5,17.5,1
"1389",1389,37500,6.1404,34318,0,6.9444,1
"1390",1390,47400,5.3963,27361,13.1765,6.1176,1
"1391",1391,31000,9.0604,23214,10.0529,3.7037,1
"1392",1392,50400,4.9815,31731,3.0928,5.1546,1
"1393",1393,42400,1.3722,31830,7.5949,6.5823,1
"1394",1394,34100,0,28542,11.9048,3.1746,1
"1395",1395,40300,10.8527,24583,8.0925,6.9364,1
"1396",1396,40800,7.6063,19792,9.9448,8.5635,1
"1397",1397,45000,12.1076,19345,4.4586,0,1
"1398",1398,38300,6.383,21307,5.8091,0,1
"1399",1399,36600,6.25,25909,14.3603,4.4386,1
"1400",1400,39400,1.1236,20469,9.0909,6.25,1
"1401",1401,36000,9.0226,12000,6.4935,20.7792,1
"1402",1402,35000,9.7324,21094,3.2864,13.1455,1
"1403",1403,33200,1.5203,14853,14.4989,6.823,1
"1404",1404,56600,16.6667,41250,0.8584,0,1
"1405",1405,38500,8.3969,20750,3.0303,2.2039,1
"1406",1406,33300,7.8767,18854,23.7251,8.204,1
"1407",1407,34700,12.0301,24896,37.5546,17.0306,1
"1408",1408,44100,4.8649,35750,15.625,4.6875,1
"1409",1409,38100,2.8777,17756,8.311,2.681,1
"1410",1410,39200,13.093,25392,16.4634,11.3415,1
"1411",1411,38900,0,22500,15.4856,2.8871,1
"1412",1412,47500,11.6142,27813,21.8137,1.9608,1
"1413",1413,55200,15.1268,21728,13.2716,3.1893,1
"1414",1414,57600,12.959,35457,9.7792,23.6593,1
"1415",1415,59200,12.5201,37750,8.0925,19.0751,1
"1416",1416,89000,12.6016,43214,0,21.0526,1
"1417",1417,76300,27,64844,1.9481,2.9221,2
"1418",1418,52400,7.1895,37188,14.0704,0,1
"1419",1419,49700,6.7976,27852,9.4456,9.4456,1
"1420",1420,54100,8.9219,40431,5.5662,8.6372,1
"1421",1421,75000,39.3189,47105,1.2048,4.0161,2
"1422",1422,94500,4.8673,39875,0.8403,13.4454,1
"1423",1423,57000,11.0692,45238,6.9498,4.8263,1
"1424",1424,53400,12.854,39423,9.4961,3.876,1
"1425",1425,55700,1.9444,15208,0,6.746,1
"1426",1426,49300,5.8559,30250,9.3525,0,1
"1427",1427,48000,8.1206,35727,4.2105,5.614,1
"1428",1428,52700,10.9162,30069,3.8596,2.807,1
"1429",1429,63600,7.2356,40216,0,5.8659,1
"1430",1430,48100,7.9137,23894,20.4301,0,1
"1431",1431,48900,5.0685,32330,16.3265,2.0408,1
"1432",1432,47200,3.0686,24167,3.6313,3.9106,1
"1433",1433,58800,17,31685,15.2466,10.7623,1
"1434",1434,72400,15.1179,26955,6.0109,7.286,1
"1435",1435,53200,15.304,37250,4.4218,3.9116,1
"1436",1436,52000,6.9193,34922,6.4815,2.5132,1
"1437",1437,58400,7.3446,34348,6.8311,13.093,1
"1438",1438,81900,22.5263,41154,5.0725,19.9275,1
"1439",1439,58500,13.6182,35200,6.9767,6.3425,1
"1440",1440,59900,13.9219,35990,2.9178,4.5093,1
"1441",1441,61700,18.5286,45769,0,2.2624,1
"1442",1442,83000,9.9746,31848,4.2017,2.8011,1
"1443",1443,66000,5.5804,41750,5.4422,0,1
"1444",1444,71900,15.0602,30943,6.2706,15.1815,1
"1445",1445,62700,13.4328,34205,4.7022,10.6583,1
"1446",1446,77300,22.7898,41964,6.7485,14.1104,1
"1447",1447,77000,17.7966,50745,6.2678,23.0769,2
"1448",1448,68400,9.5238,33889,0,0,1
"1449",1449,82200,22.449,50625,11.5538,18.3267,1
"1450",1450,87000,16.3934,25595,8.1996,16.221,1
"1451",1451,86800,16.9456,38696,3.5971,27.6978,1
"1452",1452,79800,20.0688,36034,5.1948,4.7078,1
"1453",1453,83200,19.8547,44375,6.3745,17.1315,1
"1454",1454,98300,32.5342,58500,0,41.3408,2
"1455",1455,96800,35.9922,59737,3.5573,13.0435,2
"1456",1456,85200,19.1155,61136,0,8.5427,2
"1457",1457,86700,21.9802,32262,3.7543,20.8191,1
"1458",1458,89500,9.6774,43819,4.8223,19.2893,1
"1459",1459,68100,22.9102,42750,2.6882,6.9892,1
"1460",1460,67200,9.4567,44766,3.9216,0,1
"1461",1461,70600,16.9271,28958,4.4834,1.9493,1
"1462",1462,101700,12.7072,45556,4.0161,15.261,1
"1463",1463,84500,17.2277,58125,4.947,11.6608,1
"1464",1464,116400,19.8276,45179,0,60.5839,2
"1465",1465,112500,14.0741,32679,6.8182,88.6364,2
"1466",1466,67300,16.6667,41250,8.8757,7.3964,1
"1467",1467,78900,24.4966,40865,0,14.5833,1
"1468",1468,81700,25.8206,29091,0,13.7931,1
"1469",1469,84900,11.0638,42109,0,7.3973,1
"1470",1470,82000,22.906,41563,6.8421,8.6842,1
"1471",1471,56800,7.6462,37500,6.8075,10.3286,1
"1472",1472,60300,9.8814,39500,6.1151,0,1
"1473",1473,57400,13.6473,34087,5.423,0,1
"1474",1474,62400,13.2005,39412,6.5292,3.7801,1
"1475",1475,60700,15.2364,43019,3.794,4.878,1
"1476",1476,55400,2.1898,35273,10.3321,2.214,1
"1477",1477,58400,9.9609,46806,3.2967,0,1
"1478",1478,61900,7.7938,37895,6.7568,0,1
"1479",1479,55700,20.2492,27019,7.2727,6.5455,1
"1480",1480,56700,9.5238,38869,6.9277,3.012,1
"1481",1481,62200,21.6028,37656,0,0,1
"1482",1482,58000,14.3951,37500,6.6826,1.432,1
"1483",1483,62900,13.4045,44615,5.9574,3.4043,1
"1484",1484,72900,11.6667,30909,0,0,1
"1485",1485,62400,14.382,43365,5.4945,0,1
"1486",1486,65400,20.7576,34135,4.336,4.878,1
"1487",1487,58300,20.9337,36912,5.2192,0,1
"1488",1488,61200,19.8686,46250,7.027,10,1
"1489",1489,58600,19.9262,31818,5.2786,0,1
"1490",1490,59600,14.1026,29236,5.0955,3.5032,1
"1491",1491,63800,12.8778,40385,1.9027,2.537,1
"1492",1492,65600,10.4077,31435,3.8182,6.5455,1
"1493",1493,65400,14.0299,30625,0,5.6604,1
"1494",1494,62000,15.3215,28571,3.8724,4.1002,1
"1495",1495,63800,22.187,32765,11.7962,6.1662,1
"1496",1496,61900,8.1633,32917,7.5875,9.144,1
"1497",1497,61900,15.4567,47083,3.7549,1.1858,1
"1498",1498,62900,14.058,37574,3.6954,0,1
"1499",1499,69500,13.2009,39861,7.9505,1.5901,1
"1500",1500,72900,15.0259,35577,6.5109,1.3356,1
"1501",1501,78300,21.202,42500,1.3774,3.0303,1
"1502",1502,74600,21.966,47422,4.375,0,1
"1503",1503,71200,4.0783,30640,2.6648,1.122,1
"1504",1504,80800,20.9459,35313,6.6015,0,1
"1505",1505,71400,15.2203,45313,4.2424,6.8687,1
"1506",1506,73100,18.2493,40238,1.8913,0,1
"1507",1507,74600,12.3003,53125,8.0292,0,1
"1508",1508,72200,9.713,39545,3.3088,0,1
"1509",1509,58100,6.0827,34583,0,0,1
"1510",1510,59200,11.8943,43988,7.197,0,1
"1511",1511,66900,12,34458,4.7059,0,1
"1512",1512,72200,13.1757,44196,5.2023,0,1
"1513",1513,74500,17.7725,31806,0,3.6,1
"1514",1514,78500,7.6923,46429,3.0211,3.6254,1
"1515",1515,69900,8.4211,33281,2.5862,0,1
"1516",1516,61700,8.5437,24907,5.3125,0,1
"1517",1517,52600,13.4615,26623,3.4934,0,1
"1518",1518,62400,14.7815,37022,3.7475,4.3393,1
"1519",1519,59700,4.1333,42222,5.3498,2.0576,1
"1520",1520,65500,11.1351,50000,5.5077,0,1
"1521",1521,63300,9.0909,33235,2.0134,0,1
"1522",1522,56200,15.6398,36979,6.4593,2.3923,1
"1523",1523,56300,14.5125,31830,1.5504,0,1
"1524",1524,59600,9.5339,35568,3.5948,0,1
"1525",1525,63700,14.2857,28802,11.7904,2.6201,1
"1526",1526,62700,6.0698,42386,4.6229,6.0827,1
"1527",1527,59100,7.5391,38446,7.7951,10.6904,1
"1528",1528,59600,11.3173,31579,3.2154,23.7942,1
"1529",1529,56300,10.8696,36298,7.5758,17.803,1
"1530",1530,55300,6.4327,36339,8.6957,4.3478,1
"1531",1531,50000,17.6923,40521,0,4.7337,1
